gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
735669766,75018539-6328-41de-b875-7c2e61dc1635,urn:catalog:SBMNH:OS:929,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",US,Santa Barbara; Childs Estate Zoo,78678140-1815-11da-9544-b8a03c50a862,34.419444,-119.663056,,,,,,,1976-02-29T00:00:00Z,29,2,1976,2436629,2436629,PRESERVED_SPECIMEN,SBMNH,OS,929,,,,CC0_1_0,,,,NATIVE,2018-12-10T09:07:05.110Z,,COORDINATE_ROUNDED
665921164,41fc5c40-5e81-496f-9733-6b5681b3b7a5,a47dfac8-eaae-487d-a7df-e980a8860ec2,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",PH,Tawi Tawi,7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.2542,120.157997,,,,,,,1892-10-15T00:00:00Z,15,10,1892,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,129502,1,,,CC0_1_0,The Field Museum of Natural History,D. C. Worcester,,,2018-07-26T14:58:03.449Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COORDINATE_ROUNDED
665921163,41fc5c40-5e81-496f-9733-6b5681b3b7a5,2e984689-d884-426b-87ca-fcc2f5334fc4,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,Mt Kinabalu Bundu Tuhan (Primary Forest),7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.98333,116.533333,,,1280,,,,1965-12-12T00:00:00Z,12,12,1965,7262072,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,108856,LBL-2815,,,CC0_1_0,The Field Museum of Natural History,Lim Boo Liat,,,2018-07-26T14:53:49.170Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665921162,41fc5c40-5e81-496f-9733-6b5681b3b7a5,3ee66f31-f2be-4697-8f79-47292dd83571,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",PH,Bungao,7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.026447,119.771828,,,,,,,1958-07-01T00:00:00Z,,7,1958,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,89467,CZS,,,CC0_1_0,The Field Museum of Natural History,,,,2018-07-26T14:54:45.882Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COORDINATE_ROUNDED
665906158,41fc5c40-5e81-496f-9733-6b5681b3b7a5,80ff02ed-59bb-4602-bc46-22bf79c9b3e5,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Fourth Division, Kelabit Plateau, Pa Mada",7b8aff00-a9f8-11d8-944b-b8a03c50a862,3.58333,115.533333,,,1067,,,,1947-09-12T00:00:00Z,12,9,1947,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,88276,14,,,CC0_1_0,The Field Museum of Natural History,T. Harrisson,,,2018-07-26T14:57:12.311Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665901663,41fc5c40-5e81-496f-9733-6b5681b3b7a5,3b4e0097-0406-449f-84ff-ab5c85e5107f,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,TH,"Ban Krung Khayan, 5 km W, 100 M",7b8aff00-a9f8-11d8-944b-b8a03c50a862,8.26667,99.354622,,,,,,,1973-06-20T00:00:00Z,20,6,1973,7262072,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,105668,323,,,CC0_1_0,The Field Museum of Natural History,J. Fooden,,,2018-07-26T14:54:43.782Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665895829,41fc5c40-5e81-496f-9733-6b5681b3b7a5,b16afeb6-d6ba-4ece-8584-a3c797d9a299,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Kepong, 3 mi N",7b8aff00-a9f8-11d8-944b-b8a03c50a862,3.25,101.675003,,,,,,,,,,,7262072,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,98479,357,,,CC0_1_0,The Field Museum of Natural History,D. D. Davis,,,2018-07-26T14:58:20.355Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665880713,41fc5c40-5e81-496f-9733-6b5681b3b7a5,240f1fcb-0744-4a02-83c5-934d529f01b5,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Bentong, Janda Baik",7b8aff00-a9f8-11d8-944b-b8a03c50a862,3.53333,101.916672,,,610,,,,1963-12-09T00:00:00Z,9,12,1963,7262072,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,98478,265,,,CC0_1_0,The Field Museum of Natural History,D. D. Davis,,,2018-07-26T14:53:10.103Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665879039,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0cecc55d-cff1-4747-8dad-4935135165ba,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,TH,Ban Mae Lamao,7b8aff00-a9f8-11d8-944b-b8a03c50a862,16.799999,98.75,,,350,,,,1967-03-23T00:00:00Z,23,3,1967,8955008,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,99616,195,,,CC0_1_0,The Field Museum of Natural History,J. Fooden,,,2018-07-26T14:51:01.704Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665831182,41fc5c40-5e81-496f-9733-6b5681b3b7a5,118caba6-941a-4a78-9081-89675d10741d,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"East Coast Residency, Sandakan Dist, Sandakan",7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.83333,118.116669,,,,,,,1949-10-25T00:00:00Z,25,10,1949,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,68780,521,,,CC0_1_0,The Field Museum of Natural History,D. D. Davis,,,2018-12-06T12:24:45.822Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665810515,41fc5c40-5e81-496f-9733-6b5681b3b7a5,b083d07f-42f2-4eed-9208-629b45a8c2ce,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,LA,Lao Bao,7b8aff00-a9f8-11d8-944b-b8a03c50a862,16.616671,106.599999,,,,,,,1930-01-05T00:00:00Z,5,1,1930,8955008,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,38910,1911,,,CC0_1_0,The Field Museum of Natural History,J. Delacour,,,2018-12-06T12:24:36.449Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665808615,41fc5c40-5e81-496f-9733-6b5681b3b7a5,a8081552-b16c-43e2-8702-cd3b6788776c,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,LA,Pakse,7b8aff00-a9f8-11d8-944b-b8a03c50a862,15.11667,105.783333,,,91,,,,1931-01-24T00:00:00Z,24,1,1931,8955008,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,37988,214,,,CC0_1_0,The Field Museum of Natural History,J. Delacour,,,2018-12-06T12:24:35.206Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665808613,41fc5c40-5e81-496f-9733-6b5681b3b7a5,3db6c02d-7b15-4cba-98f7-f40fdf47d3d6,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,LA,"Thateng, Plateau des Bolovens, 90 km NE Pakse",7b8aff00-a9f8-11d8-944b-b8a03c50a862,15.33333,106.333328,,,914,,,,1931-12-08T00:00:00Z,8,12,1931,8955008,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,37987,86,,,CC0_1_0,The Field Museum of Natural History,J. Delacour,,,2018-12-06T12:24:35.413Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665802228,41fc5c40-5e81-496f-9733-6b5681b3b7a5,ec9391f4-429d-4b08-8da1-7272cc3e123d,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",US,Lake Forest,7b8aff00-a9f8-11d8-944b-b8a03c50a862,42.258621,-87.840668,,,,,,,1929-10-20T00:00:00Z,20,10,1929,2436629,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,32900,2,,,CC0_1_0,The Field Museum of Natural History,G. C. Hixon,,,2018-12-06T12:24:32.228Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665801810,41fc5c40-5e81-496f-9733-6b5681b3b7a5,dc08fc6f-6a2f-47a6-9b96-3bcd0741337d,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,LA,Vientiane,7b8aff00-a9f8-11d8-944b-b8a03c50a862,17.966669,102.599999,,,,,,,1929-07-04T00:00:00Z,4,7,1929,8955008,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,32501,180,,,CC0_1_0,The Field Museum of Natural History,R. E. Wheeler,,,2018-12-06T12:24:32.033Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665742778,41fc5c40-5e81-496f-9733-6b5681b3b7a5,7ef57c8b-566d-4788-8782-d69e270907d1,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,Sabor,7b8aff00-a9f8-11d8-944b-b8a03c50a862,7.216667,117.23333,,,20,,,,1991-06-15T00:00:00Z,15,6,1991,2436629,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,140937,SMN-943,,,CC0_1_0,The Field Museum of Natural History,Shukor Md Nor,,,2018-12-06T12:23:59.423Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
665739453,41fc5c40-5e81-496f-9733-6b5681b3b7a5,85de2d68-b66d-4552-8bf9-572121f9a6cb,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Tawau Dist, Kalabakan, Sungei Tibas Camp",7b8aff00-a9f8-11d8-944b-b8a03c50a862,4.41667,117.48333,,,,,,,1956-06-27T00:00:00Z,27,6,1956,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,85926,3118,,,CC0_1_0,The Field Museum of Natural History,R. F. Inger,,,2018-12-06T12:23:57.057Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665729337,41fc5c40-5e81-496f-9733-6b5681b3b7a5,6bf5bf1f-b079-4b65-a2c7-3eeed418278a,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Fourth Division, Kelabit Plateau, Pa Main",7b8aff00-a9f8-11d8-944b-b8a03c50a862,3.63333,115.51667,,,1067,,,,1948-03-19T00:00:00Z,19,3,1948,4267328,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,88277,15,,,CC0_1_0,The Field Museum of Natural History,T. Harrisson,,,2018-12-06T12:23:49.994Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
665716719,41fc5c40-5e81-496f-9733-6b5681b3b7a5,182f7d70-7268-4482-96cb-d74c9bfce2f4,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,ID,"Padang, Indaroeng",7b8aff00-a9f8-11d8-944b-b8a03c50a862,-0.95,100.349999,,,,,,,1921-01-01T00:00:00Z,,,1921,7262072,2436629,PRESERVED_SPECIMEN,FMNH,Mammals,21858,,,,CC0_1_0,The Field Museum of Natural History,J. C. L. J. Seelig,,,2018-12-06T12:23:41.490Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
583495010,6ce7290f-47f6-4046-8356-371f5b6749df,urn:catalog:CAS:MAM:16581,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",TH,Bangkok,66522820-055c-11d8-b84e-b8a03c50a862,13.75,100.51667,12579,,,,,,1974-02-06T00:00:00Z,6,2,1974,2436629,2436629,PRESERVED_SPECIMEN,CAS,MAM,16581,KH41,,,CC0_1_0,,?,,,2018-12-06T18:43:55.287Z,,
476868452,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:36116,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,Jesselton,b4640710-8e03-11d8-b956-b8a03c50a862,6.033333,116.166667,301,,,,,,1937-09-02T00:00:00Z,2,9,1937,2436629,2436629,PRESERVED_SPECIMEN,MCZ,Mamm,36116,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,"John A. Griswold, Jr.",,,2018-12-07T11:22:12.248Z,,
476868450,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:36041,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,Baram,b4640710-8e03-11d8-b956-b8a03c50a862,3.666667,114.75,301,,,,,,1700-01-01T00:00:00Z,1,1,1700,2436629,2436629,PRESERVED_SPECIMEN,MCZ,Mamm,36041,A 6 18,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Charles Hose,,,2018-12-07T11:22:12.596Z,,
476868339,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:36040,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,Baram,b4640710-8e03-11d8-b956-b8a03c50a862,3.666667,114.75,301,,,,,,1891-02-01T00:00:00Z,1,2,1891,2436629,2436629,PRESERVED_SPECIMEN,MCZ,Mamm,36040,A 6 12,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Charles Hose,,,2018-12-07T11:22:12.393Z,,
476805165,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:BOM-6924,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",IN,[no specific locality data],b4640710-8e03-11d8-b956-b8a03c50a862,12.373746,75.815918,60957,,,,,,1861-01-01T00:00:00Z,1,1,1861,2436629,2436629,PRESERVED_SPECIMEN,MCZ,Mamm,BOM-6924,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2018-12-07T11:21:39.260Z,,
